_CustomObjectKey,ID_PAGAMENTO,ID_PROPOSTA,ID_PLANO,DATA_ULT_AGENDAMENTO,DESC_STATUS_PAGAMENTO,COD_RETORNO
4868000,13483621,16880977,"PP60M ",11/05/2009,Queda de previa,
4868001,13795207,17329248,"PP60  ",13/08/2009,Queda de previa,
4868002,13795208,17329254,"PP60  ",13/08/2009,Queda de previa,
4868003,13803628,17285511,"PP60M ",17/08/2009,Queda de previa,
4868004,13466246,16840054,"PP60  ",05/05/2009,Queda de previa,
4868005,13466253,16716171,"PP60  ",05/05/2009,Queda de previa,
4868006,13466268,16790868,"PP60  ",05/05/2009,Queda de previa,
4868007,13058812,16343273,"PM48M ",02/01/2009,Queda de previa,
4868008,13059978,16326880,"PP60  ",02/01/2009,Queda de previa,
4868009,13505886,16882701,"PP60M ",15/05/2009,Queda de previa,
4868010,13509349,16811926,"PM48M ",15/05/2009,Queda de previa,
4868011,13483357,16833614,"PP60M ",11/05/2009,Queda de previa,
4868012,13485672,16740898,"PP60  ",11/05/2009,Queda de previa,
4868013,13485684,16736810,"PP60  ",11/05/2009,Queda de previa,
4868014,13485685,16736811,"PP60  ",11/05/2009,Queda de previa,
4868015,13485699,16746356,"PP60  ",11/05/2009,Queda de previa,
4868016,13485728,16767246,"PP60  ",11/05/2009,Queda de previa,
4868017,13497115,16901084,"PP60  ",13/05/2009,Queda de previa,
4868018,13390545,16693149,"PM48M ",13/04/2009,Queda de previa,
4868019,13392843,16609153,"PP60  ",13/04/2009,Queda de previa,
4868020,13392854,16612200,"PP60  ",13/04/2009,Queda de previa,
4868021,13392863,16617568,"PP60  ",13/04/2009,Queda de previa,
4868022,13392889,16640192,"PP60  ",13/04/2009,Queda de previa,
4868023,13401973,16633398,"PM48M ",15/04/2009,Queda de previa,
4868024,13401986,16634925,"PM48M ",15/04/2009,Queda de previa,
4868025,13459031,16840993,"PP60M ",04/05/2009,Queda de previa,
4868026,13469829,14550140,"PM48M ",06/05/2009,Queda de previa,
4868027,13478048,16773830,"PP60  ",07/05/2009,Queda de previa,
4868028,13389475,16733563,"PM48M ",13/04/2009,Queda de previa,
4868029,13389483,16622678,"PM48M ",13/04/2009,Queda de previa,
4868030,13390624,16610502,"PM48M ",13/04/2009,Queda de previa,
4868031,13392898,16647292,"PP60  ",13/04/2009,Queda de previa,
4868032,13392922,16668854,"PP60  ",13/04/2009,Queda de previa,
4868033,13715766,17161028,"PP60M ",20/07/2009,Queda de previa,
4868034,13716958,17163827,"PP60  ",20/07/2009,Queda de previa,
4868035,13761292,14266488,"PU36N ",17/03/2011,Queda de previa,
4868036,13593855,17013013,"PP60M ",10/06/2009,Queda de previa,
4868037,13593913,17019862,"PP60M ",10/06/2009,Queda de previa,
4868038,13593914,17019895,"PP60M ",10/06/2009,Queda de previa,
4868039,13595040,16941286,"PM48M ",10/06/2009,Queda de previa,
4868040,13132118,16335404,"PM48M ",26/01/2009,Queda de previa,
4868041,13132163,16408609,"PM48M ",26/01/2009,Queda de previa,
4868042,13132175,16417851,"PM48M ",26/01/2009,Queda de previa,
4868043,13096788,16340565,"PM48M ",15/01/2009,Queda de previa,
4868044,13096792,16348856,"PM48M ",15/01/2009,Queda de previa,
4868045,14115882,17616004,"PP60M ",10/11/2009,Queda de previa,
4868046,14115890,17616706,"PP60M ",10/11/2009,Queda de previa,
4868047,14116999,17632392,"PP60  ",10/11/2009,Queda de previa,
4868048,14117009,17637694,"PP60  ",10/11/2009,Queda de previa,
