_CustomObjectKey,ID,hc_classificacao__c,hc_classificacao__c_old,Data_Inclusao
1671,a0i6g000008UdjfAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1672,a0i6g000008UeOLAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1673,a0i6g000008UebUAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1674,a0i6g000008UekhAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1675,a0i6g000008UezOAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1676,a0i6g000008UfBFAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1677,a0i6g000008UfUpAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1678,a0i6g000008UfbqAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1679,a0i6g000008UgRNAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1680,a0i6g000008UgSNAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1681,a0i6g000008UgTzAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1682,a0i6g000008Ugg2AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1683,a0i6g000008UgzJAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1684,a0i6g000008UhbQAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1685,a0i6g000008UhqgAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1686,a0i6g000008UhsTAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1687,a0i6g000008UiKkAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1688,a0i6g000008UiUAAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1689,a0i6g000008UiXxAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1690,a0i6g000008Uj2eAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1691,a0i6g000008Uj6XAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1692,a0i6g000008UjVqAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1693,a0i6g000008UjwsAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1694,a0i6g000008UkGrAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1695,a0i6g000008UkN7AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1696,a0i6g000008UlCWAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1697,a0i6g000008UloNAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1698,a0i6g000008UmCnAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1699,a0i6g000008UmuyAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1700,a0i6g000008Uo80AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1701,a0i6g000008UoWMAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1702,a0i6g000008Uow1AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1703,a0i6g000008UrxPAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1704,a0i6g000008UsJMAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1705,a0i6g000008UsLqAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1706,a0i6g000008UtQPAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1707,a0i6g000008UtUfAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1708,a0i6g000008UtVRAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1709,a0i6g000008UtdxAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1710,a0i6g000008UtevAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1711,a0i6g000008UtpDAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1712,a0i6g000008UttMAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1713,a0i6g000008Uu5OAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1714,a0i6g000008Uu66AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1715,a0i6g000008Uu89AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1716,a0i6g000008UuAfAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1717,a0i6g000008UuExAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1718,a0i6g000008UuHbAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1719,a0i6g000008UuJBAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1720,a0i6g000008UuJMAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1721,a0i6g000008UuUnAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1722,a0i6g000008UulOAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1723,a0i6g000008UulRAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1724,a0i6g000008Uv45AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1725,a0i6g000008Uv48AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1726,a0i6g000008Uv8hAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1727,a0i6g000008UvC6AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1728,a0i6g000008UvHoAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1729,a0i6g000008UvHwAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1730,a0i6g000008UvMFAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1731,a0i6g000008Uvf4AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1732,a0i6g000008UwC7AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1733,a0i6g000008UwYVAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1734,a0i6g000008UwbGAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1735,a0i6g000008UwiQAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1736,a0i6g000008UwtNAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1737,a0i6g000008UwtsAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1738,a0i6g000008UwxBAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1739,a0i6g000008Ux1wAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1740,a0i6g000008Ux6LAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1741,a0i6g000008Ux6fAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1742,a0i6g000008UxBIAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1743,a0i6g000008UxDGAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1744,a0i6g000008UxIjAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1745,a0i6g000008UxJjAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1746,a0i6g000008UxQ9AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1747,a0i6g000008UxQLAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1748,a0i6g000008UxXdAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1749,a0i6g000008Uy3WAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1750,a0i6g000008UyPvAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1751,a0i6g000008UygPAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1752,a0i6g000008UypVAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1753,a0i6g000008UyzSAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1754,a0i6g000008UzByAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1755,a0i6g000008UzU1AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1756,a0i6g000008UzWZAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1757,a0i6g000008UzgJAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1758,a0i6g000008UznpAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1759,a0i6g000008Uzy5AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1760,a0i6g000008V0bSAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1761,a0i6g000008V0l6AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1762,a0i6g000008V0uvAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1763,a0i6g000008V1TNAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1764,a0i6g000008V1VbAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1765,a0i6g000008V1acAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1766,a0i6g000008V1hqAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1767,a0i6g000008V1r3AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1768,a0i6g000008V1xpAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1769,a0i6g000008V1xsAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1770,a0i6g000008V26hAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1771,a0i6g000008V2MkAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1772,a0i6g000008V2UtAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1773,a0i6g000008V2mJAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1774,a0i6g000008V2vdAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1775,a0i6g000008V39FAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1776,a0i6g000008V3FvAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1777,a0i6g000008V3PyAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1778,a0i6g000008V3QsAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1779,a0i6g000008V3iJAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1780,a0i6g000008V3tIAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1781,a0i6g000008V3w4AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1782,a0i6g000008V40LAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1783,a0i6g000008V4ASAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1784,a0i6g000008V4hUAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1785,a0i6g000008V4q2AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1786,a0i6g000008V54OAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1787,a0i6g000008V57LAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1788,a0i6g000008V58mAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1789,a0i6g000008V5D2AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1790,a0i6g000008V5HUAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1791,a0i6g000008V5HtAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1792,a0i6g000008V5ZXAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1793,a0i6g000008V5utAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1794,a0i6g000008V668AAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1795,a0i6g000008V6WkAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1796,a0i6g000008V6aZAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1797,a0i6g000008V6cSAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1798,a0i6g000008V6pAAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1799,a0i6g000008V6taAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1800,a0i6g000008V75fAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1801,a0i6g000008V7WnAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1802,a0i6g000008V7YaAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1803,a0i6g000008V7ivAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1804,a0i6g000008V7nBAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1805,a0i6g000008V7sNAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1806,a0i6g000008V7yHAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1807,a0i6g000008V8NiAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1808,a0i6g000008V8QyAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1809,a0i6g000008V8TvAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1810,a0i6g000008V8iKAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1811,a0i6g000008V8jLAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1812,a0i6g000008V8pyAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1813,a0i6g000008V8wmAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1814,a0i6g000008V9CaAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1815,a0i6g000008V9JzAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1816,a0i6g000008V9PlAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1817,a0i6g000008V9XAAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1818,a0i6g000008V9elAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1819,a0i6g000008V9teAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1820,a0i6g000008VADwAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1821,a0i6g000008VAFyAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1822,a0i6g000008VAHnAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1823,a0i6g000008VAY8AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1824,a0i6g000008VAefAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1825,a0i6g000008VAgTAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1826,a0i6g000008VAv8AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1827,a0i6g000008VB9vAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1828,a0i6g000008VBBQAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1829,a0i6g000008VBR5AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1830,a0i6g000008VBW6AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1831,a0i6g000008VBbAAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1832,a0i6g000008VBlqAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1833,a0i6g000008VBmSAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1834,a0i6g000008VC4UAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1835,a0i6g000008VCOwAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1836,a0i6g000008VCgcAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1837,a0i6g000008VCrdAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1838,a0i6g000008VCrvAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1839,a0i6g000008VDj0AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1840,a0i6g000008VDohAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1841,a0i6g000008VDsyAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1842,a0i6g000008VE8LAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1843,a0i6g000008VEAQAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1844,a0i6g000008VEMQAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1845,a0i6g000008VEtnAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1846,a0i6g000008VFCjAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1847,a0i6g000008VFCyAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1848,a0i6g000008VFGBAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1849,a0i6g000008VFMfAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1850,a0i6g000008VFOqAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1851,a0i6g000008VFXEAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1852,a0i6g000008VFp0AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1853,a0i6g000008VFvSAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1854,a0i6g000008VFz7AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1855,a0i6g000008VFzZAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1856,a0i6g000008VGZoAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1857,a0i6g000008VHCJAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1858,a0i6g000008VHG0AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1859,a0i6g000008VHR3AAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1860,a0i6g000008VHbKAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1861,a0i6g000008VHsgAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1862,a0i6g000008VIOyAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1863,a0i6g000008VIPcAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1864,a0i6g000008VJ3pAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1865,a0i6g000008VJ4PAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1866,a0i6g000008VJ9NAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1867,a0i6g000008VJDeAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1868,a0i6g000008VJeAAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1869,a0i6g000008VJhdAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1870,a0i6g000008VKBSAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1871,a0i6g000008VKOzAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1872,a0i6g000008VKk4AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1873,a0i6g000008VKltAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1874,a0i6g000008VL2rAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1875,a0i6g000008VLPdAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1876,a0i6g000008VLp8AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1877,a0i6g000008VLpuAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1878,a0i6g000008VLw3AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1879,a0i6g000006IfrkAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1880,a0i6g000006IgIgAAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1881,a0i6g000006IhQ0AAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1882,a0i6g000006IjtiAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1883,a0i6g000006IrwCAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1884,a0i6g000006Is0fAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1885,a0i6g000006IsCfAAK,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1886,a0i6g000006J08XAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1887,a0i6g000006J0fhAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1888,a0i6g000006J8SoAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1889,a0i6g000006JP0EAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1890,a0i6g000006JRALAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1891,a0i6g000006JWfZAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1892,a0i6g000006JasDAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1893,a0i6g000006JcInAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1894,a0i6g000006JfG6AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1895,a0i6g000006JhL2AAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1896,a0i6g000006JhUzAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1897,a0i6g000006JkBmAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1898,a0i6g000006JlCXAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1899,a0i6g000006JmJDAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1900,a0i6g000006JqnGAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1901,a0i6g000006JsBCAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1902,a0i6g000006JvirAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1903,a0i6g000006K0nSAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1904,a0i6g000006K45iAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1905,a0i6g000006K47iAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1906,a0i6g000006K6BIAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1907,a0i6g000006K7GLAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1908,a0i6g000006K7pDAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1909,a0i6g000006KASNAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1910,a0i6g000006KDkbAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1911,a0i6g000006KMGaAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1912,a0i6g000006KUATAA4,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1913,a0i6g000006KZFoAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1914,a0i6g000006Kc3IAAS,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1915,a0i6g000006KdlnAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1916,a0i6g000006KmSkAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1917,a0i6g000006KrQaAAK,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1918,a0i6g000006L0XAAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1919,a0i6g000006LC9JAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1920,a0i6g000006LJx7AAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1921,a0i6g000006LKidAAG,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1922,a0i6g000006LOg3AAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1923,a0i6g000006LTDxAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1924,a0i6g000006LUNoAAO,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1925,a0i6g000006LXfRAAW,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1926,a0i6g000006LYtaAAG,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1927,a0i6g000006LdaEAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1928,a0i6g000006LdazAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1929,a0i6g000006Ldb3AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1930,a0i6g000006LdrvAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1931,a0i6g000006LdskAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1932,a0i6g000006LdtLAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1933,a0i6g000006LdtTAAS,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1934,a0i6g000006Le8fAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1935,a0i6g000006Le8jAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1936,a0i6g000006LfsuAAC,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1937,a0i6g000006LkLAAA0,Ex-Cliente,Cliente Potencial,8/14/2023 9:15:11 AM
1938,a0i6g000006Lq87AAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1939,a0i6g000006LqGGAA0,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
1940,a0i6g000006LqxqAAC,Ex-Cliente,Cliente,8/14/2023 9:15:11 AM
